url,username,Date,Tweet,hashtag,mentions,likeCount,retweetCount,replyCount
https://twitter.com/ayhan_menap/status/1623833735706574848,ayhan_menap,2023-02-09 23:58:26+00:00,Thank you Germany          ,"['yardım', 'erdbebenindertürkei', 'türkiye', 'earthquakeinturkey', 'earthquake', 'erdbeben', 'solidarität', 'deprem', 'Germany']",none,4,0,0
https://twitter.com/Penalozazuleyk1/status/1623832876721573888,Penalozazuleyk1,2023-02-09 23:55:01+00:00,We are in solidarity together for our brothers who need us so much 🙏 ,"['Deprem', 'Turkey', 'Syria']",none,18,10,0
https://twitter.com/GueOlm/status/1623832760912646146,GueOlm,2023-02-09 23:54:34+00:00,  is asking on her instagram story for this video to be shared. They are alive and trapped 🙏   ,"['hazalfilizküçükköse', 'Turkey', 'Turkiye', 'deprem']",none,11,15,1
https://twitter.com/ShilanSinjari/status/1623832443496148992,ShilanSinjari,2023-02-09 23:53:18+00:00,"""Never believe that animals suffer less than humans. Pain is the same for them that it is for us. Even worse, because they cannot help themselves” - Louis J. Camuti Please don’t forget our little loyal friends  💔🥺Sadık dostlarımızı lütfen unutmayın!  ","['earthquake', 'deprem']",none,12,0,0
https://twitter.com/Zeeeeeeeee123/status/1623831971955871744,Zeeeeeeeee123,2023-02-09 23:51:26+00:00,DONATE 🙏🏻   ,"['deprem', 'HelpTurkey']",none,1,1,0
https://twitter.com/EMSC/status/1623831803789205504,EMSC,2023-02-09 23:50:46+00:00, ( M3.7 strikes 37 km SE of  ( 12 min ago. More info: ,"['Earthquake', 'deprem', 'Antioch', 'Turkey']",none,5,1,0
https://twitter.com/Zeeeeeeeee123/status/1623831779554779138,Zeeeeeeeee123,2023-02-09 23:50:40+00:00,DONATE DONATE DONATE 🙏🏻🙏🏻 ,"['deprem', 'HelpTurkey']",none,5,1,0
https://twitter.com/EMSC/status/1623831025104089097,EMSC,2023-02-09 23:47:40+00:00, ( M2.7 strikes 4 km N of  ( 6 min ago. More info: ,"['Earthquake', 'deprem', 'Göksun', 'Turkey']",none,3,2,0
https://twitter.com/EMSC/status/1623829804888776711,EMSC,2023-02-09 23:42:49+00:00, ( M3.0 strikes 22 km SE of  ( 11 min ago. More info: ,"['Earthquake', 'deprem', 'Karakoçan', 'Turkey']",none,3,1,0
https://twitter.com/GlyD91653719/status/1623829704879837186,GlyD91653719,2023-02-09 23:42:25+00:00,Amin Amin ...      ,"['hatay', 'Kahramanmaras', 'Osmaniye', 'Malatya', 'ADIYAMAN', 'deprem']",none,0,1,0
https://twitter.com/EMSC/status/1623829494980026369,EMSC,2023-02-09 23:41:35+00:00, ( M2.9 strikes 21 km W of  ( 6 min ago. More info: ,"['Earthquake', 'deprem', 'Adıyaman', 'Turkey']",none,4,1,0
https://twitter.com/RedAnchi/status/1623828839141896192,RedAnchi,2023-02-09 23:38:59+00:00,Turkish people helped us so much in our time of need in 2020. I hope we can give back🙏Sretno moja 🇭🇷❤,['deprem'],none,4,0,0
