url,username,Date,Tweet,hashtag,mentions,likeCount,retweetCount,replyCount
https://twitter.com/bongquisitive/status/1623833753775927298,bongquisitive,2023-02-09 23:58:30+00:00,"Earthquakes in the Last 30 days[Gradient colouring, yellow-&gt; mild magnitudes red-&gt;higher magnitudes]    ","['dataviz', 'TurkeyEarthquake', 'earthquakes']",none,1,0,0
https://twitter.com/drtubadanaci/status/1623833382609207296,drtubadanaci,2023-02-09 23:57:02+00:00,A 20-day-old newborn is rescued under the debris with her mother's hair in his hands. ,['TurkeyEarthquake'],none,4,0,0
https://twitter.com/troy_dalio/status/1623833248060043266,troy_dalio,2023-02-09 23:56:30+00:00,Rescuers pulled this 10 day old baby and his mother from the rubble after 90 hours       ,"['Turkey', 'Turkiye', 'TurkeyEarthquake', 'earthquaketurkey', 'earthquake', 'earthquakeinturkey']",none,7,2,0
https://twitter.com/troy_dalio/status/1623832194132197377,troy_dalio,2023-02-09 23:52:19+00:00,"Rescuer and Doctor from the German team calms down a trapped woman by sayin ""don't be scared"" in Turkish. These rescuers are extraordinary heroes 🫶        ","['Turkey', 'Turkiye', 'TurkeyEarthquake', 'earthquaketurkey', 'earthquake', 'earthquakeinturke', 'Germany']",none,76,8,2
https://twitter.com/Ataqoz/status/1623831493465317379,Ataqoz,2023-02-09 23:49:32+00:00,Just back from volunteering at the Turkish Consulate in Chicago. Over 300 boxes packed by the team already today and it’s only the afternoon. Really pleased with the local turnout. 🙏🏼🇹🇷  ,['TurkeyEarthquake'],none,43,1,2
https://twitter.com/TurkEarthquake/status/1623829883573895168,TurkEarthquake,2023-02-09 23:43:08+00:00,«Father Holds The Hand of Daughter who Died in   » 🕊️ 🤲 RTDonate:              ,"['Turkey', 'earthquake', 'PrayForTurkey', 'TurkeyEarthquake', 'earthquakeinturkey', 'turkey', 'TurkeyQuake', 'earthquaketurkey', 'HelpTurkey', 'Turcja', 'Turquie', 'Turquia', 'Turchia', 'earthquakeinsyria', 'Syria']",none,9,1,0
https://twitter.com/CBKNEWS121/status/1623829522167496710,CBKNEWS121,2023-02-09 23:41:42+00:00,Mosque collapse caught on camera in TurkeyFollow   for more updates     ,"['TurkeySyriaEarthquake', 'Turkey', 'Turkiye', 'TurkeyEarthquake']","['', 'CBKNEWS121']",115,56,5
https://twitter.com/troy_dalio/status/1623829498612310017,troy_dalio,2023-02-09 23:41:36+00:00,Footage from a surveillance camera that shows the incredible impact and power of the first earthquake early in the morning       ,"['Turkey', 'Turkiye', 'TurkeyEarthquake', 'earthquaketurkey', 'earthquake', 'earthquakeinturkey']",none,2,1,0
https://twitter.com/light4cb/status/1623829241925083136,light4cb,2023-02-09 23:40:35+00:00,"Global EXOL! As you all know, an earthquake occurred in Turkey. This is a big earthquake that killed thousands of people. People need help right now. Every donation will help. Please spread the world. ","['TurkeyEarthquake', 'EXOL']",none,4,5,1
https://twitter.com/JLownLaw/status/1623827316013953027,JLownLaw,2023-02-09 23:32:56+00:00,"Such an incredible, unbelievable loss, 21,000 dead.  ",['TurkeyEarthquake'],none,0,1,0
https://twitter.com/troy_dalio/status/1623826703641346053,troy_dalio,2023-02-09 23:30:30+00:00,2 brothers were rescued back to back from the rubble by search and rescue teams 88 hours after the earthquake in Adiyaman       🤲🏻🫶 ,"['Turkey', 'Turkiye', 'TurkeyEarthquake', 'earthquaketurkey', 'earthquake', 'earthquakeinturkey']",none,14,1,0
https://twitter.com/socialistworker/status/1623826580978933760,socialistworker,2023-02-09 23:30:00+00:00,"Over 5,000 people were confirmed dead on Tuesday after an earthquake and after-shocks hit Turkey, Syria and Kurdistan   ","['TurkeyEarthquake', 'Syria', 'earthquake']",none,1,1,0
https://twitter.com/TurkEarthquake/status/1623826536322179072,TurkEarthquake,2023-02-09 23:29:50+00:00,— “ The earthquake in Hatay with a magnitude of 7.7 was caught on video by one of the residents who was inside the house ” RT 🕊️            ,"['PrayForTurkey', 'TurkeyEarthquake', 'earthquakeinturkey', 'turkey', 'TurkeyQuake', 'earthquaketurkey', 'HelpTurkey', 'Turcja', 'Turquie', 'Turquia', 'Turchia', 'earthquake']",none,7,2,0
https://twitter.com/layla_abouzaid/status/1623826451442139136,layla_abouzaid,2023-02-09 23:29:29+00:00, is a natural disaster not letting help get to  in Northern Syria is a crime against humanity Shame on humanity shame on hypocrites using bureaucracy who are acting like they own humans    ,"['Earthquake', 'Syrians', 'TurkeySyriaEarthquake', 'TurkeyEarthquake', 'زلزال_سوريا_تركيا']",none,1,0,0
https://twitter.com/BCWildfireWkly/status/1623825969776852997,BCWildfireWkly,2023-02-09 23:27:35+00:00,Women in the earthquake zone need menstruation products.        HT   cc:     ,"['Syria', 'Turkey', 'Turkiye', 'TurkeyEarthquake', 'TurkeyQuake', 'TurkeySyriaAppeal', 'TurkeySyriaEarthquake']","['', 'Jr3597,', 'Always,', 'natracare,', 'period_aisle,', 'Tampax,', 'ubykotex']",3,3,2
