url,username,Date,Tweet,hashtag,mentions,likeCount,retweetCount,replyCount
https://twitter.com/Engxaliye8/status/1622746947172851712,Engxaliye8,2023-02-06 23:59:56+00:00,My thoughts and prayers are with the people of Turkey and Syria. Hoping aid and relief reach those in need a soon as possible 🙏🏻    ,"['TurkeyEarthquake', 'Syria', 'PrayForTurkey']",none,2,1,0
https://twitter.com/Tentacle_Corn/status/1622746933851746309,Tentacle_Corn,2023-02-06 23:59:52+00:00, How long til the Climate Change people starts blaming the earthquakes on climate change?,['TurkeyEarthquake'],none,2,0,1
https://twitter.com/tymetwx/status/1622746909998821377,tymetwx,2023-02-06 23:59:47+00:00,"Here are the Seismographs from the original, catastrophic 7.8 Magnitude  When you have lines going from top to bottom, that's indicative of very intense shaking and intense ground movement. Also, note how long the lines were like that, showing the length! (1/2) ",['TurkeyEarthquake'],none,10,2,2
https://twitter.com/kailas_srt/status/1622746848522821632,kailas_srt,2023-02-06 23:59:32+00:00,Our hearts are with you during this difficult time.    ,"['PrayForTurkey', 'Earthquake', 'TurkeyEarthquake', 'Turkey']",none,1,0,0
https://twitter.com/team_saraid/status/1622746825722671104,team_saraid,2023-02-06 23:59:27+00:00, is deploying to Turkey to support the international response to the earthquake. The team will depart tomorrow and arrive in Adana early on the 8th of February. We are ready to help in any way we can! Huge thanks to  for their support.  ,['TurkeyEarthquake'],"['', 'team_saraid,', 'AirlinkFlight']",57,18,3
https://twitter.com/ChangingChanne1/status/1622746766784475136,ChangingChanne1,2023-02-06 23:59:13+00:00,Hey  I am raising money for  which is assisting the animals affected by the  $10 out of $15 (Cdn) is being donated.         ,"['Lucifans', 'TurkeyEarthquake']","['', 'PawGuardsTr,', 'lucifansgroup1,', 'tomellis17,', 'kevinmalejandro,', 'LesleyAnnBrandt,', 'dbwofficial,', 'Aimee_Garcia']",12,5,1
https://twitter.com/jacquin_hng/status/1622746742004514816,jacquin_hng,2023-02-06 23:59:07+00:00,"My heart and condolences go to the families who lost their loved ones in the tragic and devastating 7.8 and 7.5 earthquakes that killed thousands of people, hopefully, they can recover from this! I'm grateful that other countries are helping!   -Jac",['TurkeyEarthquake'],none,1,0,0
https://twitter.com/dilirebadilraba/status/1622746724635930624,dilirebadilraba,2023-02-06 23:59:02+00:00,prayers. ,['TurkeyEarthquake'],none,4,0,1
https://twitter.com/imranjharokri/status/1622746714523439104,imranjharokri,2023-02-06 23:59:00+00:00,Prayers for Turkey 🇹🇷 Syria 🇸🇾 Lebanon 🇱🇧 May Allah help and protect those who are affected and have mercy on everyone 🤲      ,"['TurkeyEarthquake', 'syriaearthquake', 'Syria', 'Turkish', 'Turkiye', 'earthquakes']",none,3,1,0
https://twitter.com/getcho_crayoon/status/1622746660689350658,getcho_crayoon,2023-02-06 23:58:47+00:00,"My friends in natural disaster countries will understand very well. Young children, the elderly.. and many people die. We desperately need the support of anyone who can help. Please dont ignore.  ","['TurkeyEarthquake', 'TURKEYNEEDSHELP']",none,1,0,0
https://twitter.com/Amb____Bashir/status/1622746608818348036,Amb____Bashir,2023-02-06 23:58:35+00:00,Super Sharp Honda Civic 2006  everything working perfectly well with original custom duty going for 1.9M     Aisha Buhari Maman Daura        ,"['Kano', 'AbujaTwitterCommunity', 'TurkeyEarthquake', 'HelpTurkey', 'TinubuInKastina']","['', 'Hanan_Abubkr_,', 'Capt_Aliyu,', 'MaiAgogon,', 'miss_ayshatou,', 'Aashfinn,', '__yellows']",13,14,0
https://twitter.com/MCNNY/status/1622746606956167169,MCNNY,2023-02-06 23:58:34+00:00,Sending our prayers for the victims of the devastating earthquake in Turkey &amp; Syria.      ,"['TurkeyEarthquake', 'disasterelief']","['', 'DebbiAlmontaser,', 'IslamicRelief,', 'LaunchGood']",5,5,0
https://twitter.com/bubblebuster26/status/1622746606763413504,bubblebuster26,2023-02-06 23:58:34+00:00,Rana Ayyub will soon cash the  with some Charity Funds..,['TurkeyEarthquake'],none,43,13,8
https://twitter.com/channelislam/status/1622746573028335616,channelislam,2023-02-06 23:58:26+00:00,"QUAKE UPDATE :  Death toll now at over 3,700 , weather hits survivors in  and      ","['Turkey', 'Syria', 'TurkeyEarthquake', 'TurkeyQuake', 'syriaearthquake', 'Turkiye']",none,2,4,0
